doc_id	encoding	sentence	label	sentence_length
1109	utf-8	most ballpoints have a thin or medium ball	cantonese	42
1190	utf-8	it es anc li sede de un catolic episcopatu	interlingue	42
1483	utf-8	вагiзабаз магiарулазул рухiияб дунялалде литератураялде халкъалъул гiакълупикру ва культура цебетiезабиялде гьабураб гучаб асар жеги нилъеца лъазабун гьечiо амма гьеб букiана цiакъго кiудияб	avar	190
5113	utf-8	vennaskonnal on mõjuvõimu ka sudaanis ja süürias	estonian	48
2164	utf-8	jacobina anunciou o fim do mundo e ordenou o extermínio de dezesseis famílias inimigas	portuguese	86
3070	utf-8	anyrâpsi ti bana alu alexandru dupu tsi avu tihea sadyivâseascâ anyrâpserli orighinali alu ptolemeu sh aristobule doi strateghi bunji sots dialu alexandru	aromanian	154
4669	utf-8	creidtear gur mhair sorastar am éigin idir na blianta  agus  roimh bhreith chríost agus gurbh eisean a scríobh na gataí arb iad an chuid is sine den aivéasta leabhar naofa an tsorastrachais	irish	189
5461	utf-8	кече елга бассейны — васюган елга бассейны — югары об иртеш кушылганга кадәр	tatar	76
2841	utf-8	ang kinatasang punto sa palibot aduna kini  ka metros ibabaw  km sa habagatankasadpan sa malicky oil field	cebuano	106
6074	utf-8	bo mînak hikumet erebî ye lê her kurdek bi awayeke din bikartîne	kurdish	64
4975	utf-8	ನಾಗಸಂಪಿಗೆ ಮರ ಗಟ್ಟಿಫೆರguttiferaeಸಸ್ಯ ಕುಟುಂಬಕ್ಕೆ ಸೇರಿದ ಮರ	kannada	55
670	utf-8	taas micnaheedu waa in sacu nuujiyo ilmahiisa	somali	45
6634	utf-8	lordul comandant jeor mormont îi trimite pe jon snow și pe qhorin halfhand în recunoaștere în trecătoarea țipătului	romanian	115
3366	utf-8	ꮷꮎꮣꮫꭺꮃꮕ ꭼꮤꮒꮣꮝꮧ ꮿꮫꮏ ꮵꮔꮝꮧ ꭰꮧꭶꮄꮿꮝꮧ ꭶꮼꮒꮝꭹ ꭰꮣᏼꮃꮫꮝꭹ ꭰꮄ ꮤꮅꭶꮆꭿꮝꮧ ꭶꮼꮒꮝꭹ ꭰꮢꮎꮝꮧ ꮒꭼꭲ ꭸꮢꭹ ꭰᏺꮝꮤꮕꭿ ꭴꮧꮧꮲ ꭺꮲꭿꮠꮧ	cherokee	94
488	utf-8	in le primavera de  se publicava le dvd/vhs trilogy pro le gaudio universal	interlingua	75
1302	utf-8	wilo jî gava bayê hovitiyê gûr dibe û xwînxwar li bajarên europayê li laşan digerin antoine di serê xwe de dûrî navendên bajarvaniyê dûrî cengê dikeve	kurdish	150
1774	utf-8	ummamuudu om perimüsmuusiga ja popansambli miä tegotsõs lõunaeestin ja mink juurõq ommaq võro liinan	võro	100
6331	utf-8	dagiti dadduma pay nga annongna ket dagiti insulasion panagtimbeng ti temperatura panagrikna ken ti panagpataud kadagiti poliko ti bitamina d	iloko	141
3325	utf-8	gladiolus y moraea son xéneros bien amplios y componentes principales de la flora subsaḥariana y sudafricana	asturian	108
4082	utf-8	މިއިސްތިލާޙު ޞޫފީން ބޭނުންކުރަނީ އަޅާއާއި އޭނާ ހެއްދެވި ފަރާތާއި ދެމެދުގައިވާ ގުޅުމަށެވެ	dhivehi	88
707	utf-8	fardaa fi gaachanaan jabaatee loluu kan jalqabe gadaa michilleetti	oromo	66
2279	utf-8	detta område är ännu inte återplanterat eller på annat sätt återställt	swedish	70
3079	utf-8	tik ra berriz metodologia arduraduna eustaten eta  eta  bitartean ikerketa plangintza eta dokumentazio arduraduna emakunden	basque	123
6241	utf-8	پاليسي ديوې کارخانې داهدافوښکارندوۍ وي کوم چې عموماً هغه اړخونوته کومه چې ډيره پاملرنه غواړي ځانګړي دمنجمنټ اصول په نظرکې نيسي	pushto	126
1940	utf-8	unâ aripâ easti unu mâdularu ți luau puľiľi și insectili ca muștili alghińli bubulițľi etc tra slagiutâ tuazbuirari	aromanian	115
4782	utf-8	ಸಾಲೆದ ಜೋಕುಲು ಪುಲ್ಯಕಾಂಡೆ ಮೀದ್ ರಾಷ್ಟ್ರಪಿತೆರೆಗ್ ಅಡ್ಡ ಬೂರ್‌ದ್ ಆರೆನ ತತ್ವೊಲೆನ್ ಜೀವನೊಡು ಅಲವಡಿಸಯರ ತಯಾರಾದ್ ಸಾಲೆಗ್ ಬರ್ಪೆರ್	tulu	112
1626	utf-8	никифоровы уонна с	yakut	18
5365	utf-8	— сыктывкар коми кн	komi	19
6190	utf-8	چې پدې اړه کرنه نن ورځ ډيره مخکښه ده خوسلويکلچرتراوسه پورې داسې کومې پايلې ندي ترلاسه کړي خوپدې اړه يې هڅې روانې دي په خاص ډول پدې وروستيولسيزوکې ، ترڅوغوره نتايج ترلاسه کړي	pushto	173
1096	utf-8	лаптăк —  пин км²	chuvash	17
3161	utf-8	د ایزو  هغه گڼه چی په  کی په چاپ ورسیده	pushto	39
621	utf-8	meunan umpama	achinese	13
5645	utf-8	zog nu a reușit să oprească implicarea italiei în afacerile interne albaneze	romanian	76
72	utf-8	اي آلبۊم  نۊوامبر ما مۊنتشرأبؤ	gilaki	30
1475	utf-8	segundo o censo de  jiribam tinha uma população de  habitantes	portuguese	62
952	utf-8	ರ ವರೆ ಮುಟ್ಟ ಬ್ರಿಟಿಷ್ ರಕ್ಷಿತ ಪ್ರದೇಶವಾತ್ ಪ್ಯಾಲಿಸ್ಟೈನಿನ ಬಹುಭಾಗ ಇತ್ತೆ ಇಸ್ರೇಲಿತ ಭೂಭಾಗ	tulu	80
4525	utf-8	ti karayan amasona us /ˈæməzɒn/ wenno uk /ˈæməzən/ espaniol ken portuges amazonas iti abagatan nga amerika ket isu ti maikadua a kaatiddogan a karayan iti lubong ken ti kadakkelan babaen ti panagayus ti danum iti natimbengan a panagayus a dakdakel ngem ti urayno itipon dagiti pito a sumaruno a kadakkelan a karayan saan a mairaman ti madeira ken rio negro a dagitoy ket tributario ti amasona	iloko	392
4130	utf-8	ovakvi uspesi nemačke armije na samom početku drugog svetskog rata u potpunosti su potvrdili ispravnost primene i efikasnost taktike blickriga	serbo-croatian	142
3512	utf-8	chistu tipu di trasportu nascìu allinizziu di lottucentu nta linghilterra supratuttu ppi traspurtàri lu carbuni fora di li minèri	sicilian	129
775	utf-8	older patients beyond their teenage years may present with only one or two	newari	74
6356	utf-8	unong ed  census say papulasyon to et  totoo	pangasinan	44
51	utf-8	servidôr di diu zuan pauli ii  nassût karol józef wojtyła wadowice polonie  di mai  – citât dal vatican  di avrîl  al è stât il	friulian	127
3075	utf-8	anjeles iztueta azkue tolosa gipuzkoa ko urriaren a politikaria eta matematikaria da	basque	84
3029	utf-8	يستخدم تمثيل بديل درجة ودقيقة، حيث عن أجزاء لمدة دقيقة بالتدوين العشري مع جزء صغير، وبالتالي كما يمكن التعبير عن ′ ° ككسر عشري  درجة شرقا لإجراء العمليات الحسابية، قد يتم تحويل قياس الزوايا بالتقدير الدائري، حتى أنه يمكن التعبير عن خط الطول بدلالة الرمز باي π pi، حيث كل واحد باي يساوي °	arabic	287
3089	utf-8	mir qılınc xan babanın törəməsidir	azerbaijani	34
4726	utf-8	мустанг тягнеться близько  км з півдня на північ і шириною близько  км у найширшому місці висота мустангу — понад  м	ukrainian	116
5633	utf-8	sie ist zudem die einzige mit noch wesentlichen originalen teilen erhaltene dreimanualige orgel des	german	99
3362	utf-8	пока»	russian	5
3715	utf-8	ilkap talpartit laburista skoċċiż wendy alexander qalet li lpartit laburista se jappoġġja lproposta li lindependenza titpoġġa quddiem ilpoplu freferendum bittama li lproposta tiġi mċaħda u bhekk ilkwistjoni kostituzzjonali tiġi solvuta għallġenerazzjoni	maltese	253
5771	utf-8	ny faritrora dia gmt+	malagasy	21
3984	utf-8	hono māʻolunga ʻo e moʻunga ko ʻe mita ʻe	tongan	41
6038	utf-8	toxench sonket nidrxon ani dursondexouhon hanchea odyoyautikoronnant ani sudaronnent borich progti zali	konkani	103
5932	utf-8	krumi vdiq në  ndërkohë që përgatitej të sulmonte konstandinopojën dhe djali i tij omortagu vendosi paqe me perandorinë bizantine për të mbrojtur kufijtë perëndimorë të perandorisë bullgare kundrejt presionit të ushtruar nga zgjerimi frank nën karlin e madh dhe pasardhësit e tij	albanian	279
5207	utf-8	ang four mile dam nahimutang sa rehiyon sa conargo ug estado sa state of new south wales sa habagatansidlakang bahin sa nasod  km sa kasadpan sa ulohang dakbayan canberra	cebuano	170
1704	utf-8	nikolai / nicolei ślmjym	silesian	24
166	utf-8	december በጎርጎርያን ካሌንዳር የቀን ስም በእንግሊዝኛ ሲሆን ይህ ቀን በኢትዮጵያ አቆጣጠር ከ ዓም	amharic	65
3571	utf-8	al bōregh lé fât ed trî gróp ed cà ad altèsi dferèinti e més a i fiânch ed dréta dal turèin liôca al burghêd în ṣparpagnêdi e circundêdi da lêrghi zôni cultivâbili	emilian	163
5544	utf-8	fr louis de broglie sens philosophique et portée pratique de la cybernétique in structure et évolution des techniques n°  p	occitan	123
1117	utf-8	здзяхоўскі часцяком бавіў час ў доме бацькі янкі лучыны люцыяна неслухоўскага	belarusian	77
4287	utf-8	januára  tu žilo  obyvateľov z toho  mužov a  žien pričom priemerný vek v obci bol  roka muži  roka ženy  roka	slovak	110
6581	utf-8	sahara na luwah keunira / nibak jumeulah mandum luwah beunuwa nyoë	achinese	66
2022	utf-8	godine	serbo-croatian	6
3502	utf-8	фридман м	buryat	9
1772	utf-8	produktion  erstausstrahlung am	german	31
6486	utf-8	il habeva multe variationes de ascii mais su forma actual e plus disseminate es ansi x equalmente standardisate como ecma iso/iec  international reference version e itut recommendation t /	interlingua	188
5129	utf-8	a partir de entón cada unha seguiu a súa carreira como solista	galician	62
4372	utf-8	พศ	thai	2
159	utf-8	forholdet mellom harrison og arias utviklet seg under tiden mens bandet øvet og det endte med at arias slo følge med george på turneen	bokmål	134
3697	utf-8	da l’entschatta ennà ha il reschim persequità ina politica da l’intern e da l’exteriur che dueva far emblidar la sconfitta da la germania en l’emprima guerra mundiala sco er renovar e schlargiar la posiziun da pussanza gronda ch’era ida a perder	romansh	245
3216	utf-8	одним из существенных пробелов в их образовании было то что они не знали немецкого языка распространённого в то время в академии	russian	128
1458	utf-8	శాస్త్రీయ నృత్యం నేర్పించే నాట్యాచారుడు నాట్యం నేర్పించే సమయంలో సంప్రదాయ దుస్తులను ధరించి ఉంటాడు	telugu	96
2385	utf-8	джэймс уатт  оной  дүгээр һарын ндэ клайдай булангийн рэнфрэширай гринок хотодо түрэбэ	buryat	86
3710	utf-8	spesies ko juo marupokan bagian dari ordo diptera kelas insecta filum arthropoda dan kingdom animalia	minangkabau	101
5432	utf-8	башҡорт шиғриәте антологияларында өфө   м  шиғри шәлкемдәре баҫылған	bashkir	68
6018	utf-8	българия – професионален празник на пивоварите – определен с решение на ус на съюза на пивоварите в република българия през  г	bulgarian	126
4310	utf-8	хоютанова мария иустиновна  физика учуутала российскай федерация үтүөлээх учуутала российскай федерация президенин гранын хаһаайына рсфср норуотун үөрэҕэриитин туйгуна династия пуондатын  төгүллээх стипендиата учууталлар учууталлара	yakut	232
4947	utf-8	за оне који су жељни авантуре и историје близу града постоји велики број археолошких ископина балбек и библос за које се сматра да су најстарија насељена места у погледу континуитета на свету	serbian	191
3591	utf-8	in de jaore daonao kaom zuidkorea oonder n autocratisch bewind wat iers nog ikkenomisch bij noordkorea achterleep meh vaanaof de late jaore zesteg dit land inhaolde en n ikkenomische groetmach tieger woort	limburgan	205
759	utf-8	ji wê gavê daxwaza firînê di dilê wî de ciyekî mezin digre û gava yê balafirvan têdigihêje ku ev zarok pir dixwaze li balafirê siwar bibe ew daxwaze dilê wî bi gewde dike û wisa jî ji bo cara yekemîn di  saliya xwe de antoine hîsên xweşî û azadiyê nas dike	kurdish	256
2209	utf-8	লন্ডনের দুটি দূরবর্তী বিন্দুর মধ্যবর্তী সর্বোচ্চ দূরত্ব প্রায়  মাইল। এর আয়তন  বর্গ কিমি  বর্গ মা। এই সুবৃহৎ শহরাঞ্চলটি টি রাজনৈতিক এককে বিভক্ত। কেন্দ্রে অবস্থিত সিটি অফ লন্ডন ছাড়াও রয়েছে অধীনস্থ টি বরো। কেন্দ্রীয় অঞ্চলটিকে মধ্য লন্ডন নামে ডাকা হয় যার বেশির ভাগ অঞ্চলই টেম্‌স নদীর উত্তরে একটি মৃদুমন্দ ঢালু এলাকায় অবস্থিত। এই ঢালুটি আবার আরও উত্তর দিকে গিয়ে উঠতে শুরু করেছে। টি রাজনৈতিক এককের মধ্যে টিই এই মধ্যভাগে অবস্থিত যার মধ্যে রয়েছে সিটি অফ লন্ডন সিটি অফ ওয়েস্টমিন্‌স্টার এবং পশ্চিম প্রান্তের জেলাসমূহ। সিটি অফ লন্ডন হচ্ছে লন্ডন শহরের প্রথাগত ও রাজনৈতিক কেন্দ্র আর সিটি অফ ওয়েস্টমিন্‌স্টার হল জাতীয় সরকারের দফ্‌তর ও মূল আসন। যতই প্রান্তের দিকে যাওয়া যায় জীবনযাত্রার উচ্চ মান ও চাকচিক্য ততই কমতে থাকে।	bengali	719
